Cluster,Lng,Lat
138,122.5216217,10.687599185
139,122.5245266,10.6882262275
140,122.55480189999999,10.69678783
141,122.5547065375,10.697528245
142,122.5024643,10.69258499
143,122.5024796,10.692605336666666
144,122.49965669999999,10.69313908
145,122.4996567,10.69313431
146,122.4996109,10.69289684
147,122.50459289999999,10.67976665
148,122.5045929,10.67978001
149,122.5047684,10.67975044
150,122.504776,10.67975998
151,122.5047684,10.67978954
152,122.5047684,10.67979336
153,122.51683296666666,10.68653647
154,122.51643370000001,10.68696308
155,122.5166779,10.68684483
156,122.51060107500001,10.69056463
157,122.51050313333333,10.69058768
158,122.52513126666668,10.688334146666667
159,122.52553556363637,10.688364897272727
160,122.5245743,10.689045909999999
161,122.52137375000001,10.68893671
162,122.53253936666665,10.690856616666666
163,122.5616531,10.69419575
164,122.5647049,10.69646358
165,122.5678234,10.693324327500001
166,122.56780243333333,10.694443543333334
167,122.5548248,10.6968174
168,122.5548248,10.696812630000002
169,122.5007095,10.69316959
170,122.50070037999998,10.693166734
171,122.4996109,10.69286633
172,122.4997406,10.69291496
173,122.4997559,10.692906619999999
174,122.5168152,10.68657398
175,122.51692959999998,10.68710327
176,122.51673124999999,10.686932565
177,122.5166092,10.688909529999998
178,122.51659395,10.68894911
179,122.51662449999999,10.688828469999999
180,122.5130615,10.689860340000001
181,122.51300050000002,10.68989468
182,122.514473,10.68960381
183,122.5144577,10.68959522
184,122.5250397,10.68898392
185,122.5250397,10.688982959999999
186,122.524231,10.68909359
187,122.523956275,10.6890316
188,122.52684564285714,10.688749722857143
189,122.52652969,10.688632872000001
190,122.5227423888889,10.689022275555555
191,122.520813,10.68901443
192,122.52090000000001,10.68892555
193,122.5706299,10.692019276
194,122.57057186666667,10.69208336
195,122.569252,10.691946030000002
196,122.53351928888888,10.691257476666667
197,122.53699239999999,10.693437893333332
198,122.53643034999999,10.693023205
199,122.53959785833335,10.695165630833335
200,122.56479386666668,10.69551722
201,122.5547626857143,10.697126384285713
202,122.5547791,10.69701481
203,122.5549088,10.69635963
204,122.554924,10.69644547
205,122.55484922000001,10.696173858
206,122.55487313333333,10.69596799
207,122.5006943,10.69317913
208,122.5007019,10.69318008
209,122.499649,10.69307041
210,122.4996414,10.69307041
211,122.49971009999999,10.69309521
212,122.4997101,10.69269466
213,122.51649479999999,10.68698502
214,122.5170212,10.687043190000002
215,122.51707766,10.687061503999999
216,122.5145493,10.68962097
217,122.51454159999999,10.689624790000002
218,122.52813463333332,10.688999496666668
219,122.52821044,10.688950346
220,122.5226517,10.688981059999998
221,122.51970669999999,10.68889427
222,122.5196381,10.68884945
223,122.5197754,10.688846590000002
224,122.5198059,10.688880919999999
225,122.5183487,10.68883324
226,122.5690078625,10.6918408875
227,122.5346405,10.691774366
228,122.53726449999999,10.69365406
229,122.54008893846154,10.695413369230769
230,122.53879764285715,10.694619587142856
231,122.5613937,10.69408321
232,122.5615196,10.69418192
233,122.5648727,10.69916916
234,122.4996948,10.69301319
235,122.4996262,10.69283509
236,122.499733,10.692773344999999
237,122.5167999,10.6866188
238,122.5169754,10.68713474
239,122.5167465,10.687078480000002
240,122.5165253,10.68885326
241,122.516552,10.688845635
242,122.5162354,10.68894386
243,122.5162449,10.68897271
244,122.5161591,10.68895245
245,122.5161896,10.688964845000001
246,122.5226517,10.68891716
247,122.5226517,10.688919070000003
248,122.57104493333333,10.691983223333333
249,122.5709457,10.692000389999999
250,122.56851193333334,10.69194539
251,122.5696793,10.6919651
252,122.53750866666667,10.693746249999998
253,122.53561653333333,10.692495663333332
254,122.5398407,10.69538307
255,122.53989025,10.6953578
256,122.5475922,10.6988892525
257,122.54821394999999,10.69820261
258,122.5615768,10.69415188
259,122.56466670000002,10.69464874
260,122.5506007,10.6992569
261,122.4997101,10.69300556
262,122.4997101,10.69300461
263,122.4996948,10.6930027
264,122.4996948,10.69300365
265,122.49966506000001,10.693032165000002
266,122.4996109,10.69283199
267,122.4996185,10.6928241225
268,122.49961089999998,10.69284534
